Architecture,Science Benefit,Cost
011001101000110111111110000011111110010010110100001100000000,0.31736601218033506,16683.98611213021
001000100101001011111001110011011110001101100001011011010101,0.3335242063492063,18456.833685420635
000000001001110010100111001011011001011110010111001000010000,0.3169175560791446,13409.11076721406
100010001111010000111000110111110011100010011001011111101001,0.3862971367945326,17037.98874337033
001011110000100110101001011011001101111110110010011011000000,0.27879442239858904,19309.455448697005
101001101000000111110010110100001000000101101110001001100000,0.20157145819554673,14687.11084539897
101100100111011101101110011100110110000111111100100001001111,0.45840602954144616,18867.036437796927
011001000010010001011010000111110010111011001010000010110111,0.3658703042328042,15274.627813418167
111001100111111010100001101111011100111100110001100101101000,0.37655878251763664,19667.28614426958
000011001001110100100111101010110011001111011001001101001001,0.42225302028218686,17884.448954377483
010001111011001000001111110111011111110001110111000101100100,0.3622161375661375,16565.143566307772
001101111100111010100001101000111011000111101110011010110110,0.4014624242173721,19138.7192686491
011011010101100111000000010100101001011101110110010011110000,0.35122459215167545,16559.644710492525
111110101100111111110010011100101011110011110100100001000101,0.3630602148093033,20093.265224474635
000100101011000001010010011001101101001011100001010110100100,0.3526968812003968,14992.770056500283
101010011000000110001000111001010001100111111000111010000010,0.2909542644951499,15195.538227336347
110001100101000101001000001010111110111011011000011100110110,0.41174384782848317,16129.429793731771
111011110011011000010110100100010111110100011101100011010100,0.3574508059551367,15044.188706476252
000001010000101100110001011101011110010001111001101011000010,0.26029902024085094,14889.730655946489
111100110010111011011101110111010001101111000000010101001100,0.44755030037477944,18832.35290975331
110000101001000100100001110110101010101011111010111111100010,0.2818814056988536,17504.368484756757
001000110110011010111110010011000011000111111101010111011011,0.450697156084656,18269.049777146625
001011110001111110101011001000011100000111010010011010001000,0.34988018628747797,17610.61010370189
100111110110111110001101011110011111100011110011100010111011,0.479723969356261,20618.93161896059
010001011011110100101111010000001001101100001110110011111100,0.42547516396604934,14636.587368128687
010010011011111010001111110110110110011000100101011100101011,0.39480209435626096,17481.436451534
011011000001111000110111001010010001101110101010010101010111,0.40422911981922394,17346.301644749048
110111001010100101001001110001110000001001100101100011010001,0.34268566330467365,15365.501448441119
110100011100100000100111110100011000101011011011110011010100,0.35370836295745145,13867.25617689846
111111010110010101110001110101001100011011010011101111110100,0.397949605930335,19648.04745818621
010001011001111111000100000111110100010000001001010111111111,0.46647150986552016,16797.136295071014
101011100010010011011010011010011011110010000010110100101100,0.41949894042107577,16183.206465123714
000111100101110101010101110110110001110110100000000011110111,0.4022537821456128,17048.24977290158
111011010111100010110101001011101101010010010111111010110100,0.35361250275573186,18657.728017249352
100111111001000101011001011101101010011101110001000000001011,0.36910532269620805,17337.065709186973
001011001110001110000000010101011100100100010000000111101011,0.38041729497354493,15263.017295959547
011001000001001011100010101010111110011010001111000001000001,0.21652316468253965,16442.562672416218
100011010011011101110001011001000100100011101001110000101000,0.3324816991843033,15496.79343776856
101101111100000000001101000110111011000111010111110111001000,0.4643789462081128,16628.987454671817
100010111101001000101010100110010100010111000101101001000111,0.38143982583774244,15133.337519620804
110001011011101111011110100011110011100100010000000001000111,0.40483129409171076,15470.671712315536
000011010011110100000011001100001101110010111010110000011100,0.39229654293430327,12896.304651819075
001001011001110110111011101111001101011110111001011011010001,0.3206453772597001,20973.735674875963
101011111011001000110101011000010010011011111000000000000100,0.32672060460758373,14914.735779657185
101101101010000001111011110001111000001110100011000000010010,0.3406176697530864,14738.012354398834
111010001011111010110011011010010000100110001000100101000111,0.34225620315255734,16589.143641342445
110110110111101100100110111001111011110010111001001110100010,0.40075851796737205,19174.56121262245
010010011000101100010111100001100110000001101100110000011110,0.41200445877425035,11915.583966692137
111111000000110110100101100010010100110010110101101110110101,0.3859421406525573,17283.520655075492
110000011101011101101010100111000111011111100111001110100011,0.4048194554673721,19533.455056059927
110100010000100100010010000010011000010011000111011100011010,0.3512693397266313,10800.340349780532
011101101111010111010101100001001010111000010000000110010100,0.39471388062169305,15298.379555401749
100100011001000111000111010110111111010110010110111000110101,0.3580088259204144,16173.264773732892
100100111001001100011011010111101101010010110111011001010011,0.3739310295414462,16893.590145302507
010000011001110010100011111001011011100001101000110001010110,0.35330312775573186,13266.37654536759
100001100110101111101100001001111100011000011100011110110100,0.3538462783840387,17595.30790447859
011110110100111111010111110001001001001000101010101111110011,0.4382534253747795,19811.63193015821
010001000111000100010001001001000001100111000101001100001110,0.3960402447089947,12316.937015246382
010011011001011001001111001000000110101000001110011100000001,0.3059275090939153,13939.207818143523
111000010011001101010101110001111010001011000100111001100000,0.31136078317901233,15639.605188537245
000100001100001110100111000011100001001011101110101100011101,0.43520950176366835,16737.35310803943
101010100110010010111010110011000111010101010010011011000110,0.37639237213403876,16225.86156882575
011110000111100101110111100000010110001100111111010110011001,0.42843331542107577,16019.147943277589
011100111101010011100111011101101000001100011010011111000010,0.4043056630291005,18948.58648506355
110110011110111100000011110111000101110000100110001010011110,0.44612674713403877,15932.569051382054
100001100001001001011111001110111011001110000111111010001001,0.39734685295414457,18104.22205836349
011110111111010010111110111011101010010000010000100001011010,0.45598704805996465,16777.227993527926
010101000001000100100011010010110100001000011000111100011010,0.3597269455467371,12226.817480731475
110111011111010011011011001001011000101101011011101011000101,0.3987590718694885,19022.334060297093
010010101111111111011011001011100101000001011011101100110110,0.44387038139329804,19537.091797303423
110101010110010011110101110100001011111010101001000011011101,0.4119429425705467,16832.11841354337
001101100100100100101111110010010110000001100100100101100010,0.4073743827160493,13781.916547621337
101110000010110011000010101010010111111000100100111010011010,0.3335383212081128,16145.599225665606
100110000101110011111100100111010001111101111110110011100110,0.3762114404210758,18574.550532254794
100011110100100110100110000010010011011011101001110011011100,0.4278566578483245,16321.405187276967
101101111100000010001000100001100111011110010100100010110111,0.4075820422729276,15231.8187289284
100101001111101000100000001010100011101111001010111011111010,0.4410449184303351,17213.219080411145
100101111010110101110001100010001010010000100011001001001111,0.4288571538800705,14395.059687141025
111010100010001110010000110111000011101101010010100100111010,0.340982881393298,16564.317957355277
011111010110001001110101100111110110001001101000001000010111,0.3600544849537037,17867.89882272898
011111101101110001000100011110110111111011001001010110011010,0.4702548431988536,19994.912045784662
101011010000001101001110000001111100101010000001100011010110,0.4035863536155202,15176.213382661941
100011101111101011110010011011001110110110110100010011000101,0.3644423618000441,19477.251158710584
110000001110100101001001100110000000011010001100001100101001,0.37564960593033503,13180.097643378716
101111000010010101110011100001110000111011010100111101111111,0.47200915454144615,18732.36362743965
101111110111011101111001001001111011011101101001101010100100,0.39372339478615515,22460.507541641477
000110011011000111111010101110000010111001000100011000101100,0.39715560929232796,16549.516696744107
011110000110100100110101000000110010001101100010010110010001,0.3675676614858906,12933.561602747233
100010001110101111010000011111111010100010111011110110000011,0.35305111055996463,18574.43897815628
001100100001000100011110101011101011101011110110010100010000,0.35427412367724864,15845.620365462506
010110001111101101110010011111101001110000011000001110111110,0.46991656194885356,19330.02293854475
011011011100000010100100100110001001011100000101001010001011,0.370215447255291,15247.14373522531
010001110111000111111101001101001011110110101101111101000000,0.3881893339395943,18895.804305851172
010001110010001010000100110000001111000000011111000001100001,0.27289050099206347,10826.855373820445
110010111110011101110011110000010001110010111011011110001101,0.4159564635692239,17302.6145710884
001011111011110000111011011001110000110101000101101101011001,0.38432605682319215,17817.726379244734
110111011010101100001101000100010011101010001011010101011000,0.4447725225970017,15388.333343778122
000001111110001010111101110010110001101101000101000101011111,0.42617210648148146,16462.431381239665
010100110100001111011111010100101011100110100000011001101000,0.40284244378306877,16450.556630240495
100110110001111111000001000011010111011111110110101001001100,0.3995911609898588,19026.31282796948
010110010011010001100111011111100010110011010111001010000001,0.30582410842427243,17089.51974548061
001101101010111110011100100010101000111100111001100100001011,0.4436460593033509,17332.23490156939
111011110001101011010000001111111111010001001011001101101011,0.3618231922398588,21252.372487308574
100011101011011010100101000011111001100001000010100111000011,0.384753193893298,16828.28471557183
011110101100001000100110011000010101100100111010011111011111,0.44814449404761897,16916.551323808475
001101010011011000010000100011000000010101010100100000010000,0.25596673555996474,9494.400313501585
110101101000111110010000100011111010001010001011111001101110,0.42954512097663133,17961.445066845037
001110010100100100111011000011000011111000100011110100110111,0.41906763668430325,15117.125761367864
100101001010011111000001001110101001001111110111011000111101,0.4210065448633157,19993.456395660076
100001111010001011101011101110111101010010111010101001011101,0.4074360105268959,19319.437240587315
001001110000011011011000110100100110101100010111100001100100,0.29726856261022927,14567.95321120338
000001101101101001100101011001011111111101111010101101100100,0.32393810626102293,18504.707890926184
000111000011110011011100010110100010000110011011111100110111,0.4306950341710758,16933.348929311396
100010100100000000011101000100011001111001110101000111101110,0.4135413346009699,13493.056686779584
001101100001101101001101110101100100101010001011110000110100,0.3895077160493827,16569.171524962752
001101000011111010110101011011100010010010001011010000011101,0.4137947944223985,16724.233882017466
111111110010000101100111101101011011101111101110110110001101,0.454931463569224,21944.038532903804
101110000001011010111011101100101101001001000011010010101011,0.36687084435626094,18140.110606053873
000010011111010000001100101111111000000011101111111000010101,0.3549117215057319,15466.828564003523
000110000110010101011010011111110000010101111010000011011001,0.4137722759589947,16154.378009283022
010000111001001100111101010101010010001110100100110100100010,0.37081795497134035,14081.420615428426
110110001101001100110001001101000001011001000000010110001010,0.4250465098655203,14878.990092593052
001001110001011010110000100001110110111111101010000111100010,0.2927322102761243,17414.51709578807
001101111111011111110100011100101100100001101000100011110000,0.40759917603615514,18927.6144102202
011010100110110110001101000110000000111101010010101111010110,0.41343299713403875,16997.277281448594
110010111101101110101000000101001011101100100110110011111111,0.43123319968033513,18417.37200746395
111000010011000110110001110000001011001100011011010111110101,0.3484190503747795,14885.058911811142
010000100100100101110100001110000110100001011101110101010001,0.35254114858906516,12998.133200775992
010100001001110111001100101101101010100101000001000010010010,0.4073121348655202,13827.139041121161
000011001101110000111000010011010111111001111100110001111010,0.4145390528549382,15376.975044191808
100000111001110111100101111000110010101000001000101111110000,0.3627655202821869,15971.919213084188
010110011100101000111000011001100100010111001010110000101110,0.36869963486552026,14513.995127702088
000111000010011001000000000011000000010001001001001011001111,0.3714950727513227,13554.754343586821
000001000110111000111001101111010010001000110001110010001001,0.3794417024911816,13450.745928703405
010001000101001010001011011010000011100110000000000111110000,0.34254657738095234,14009.623596018071
000100101001000010111110011101110100111000101101000101001001,0.3839743882275132,15252.90651712352
101101010100100001111011001000100001101100111110111101001000,0.42285955136684295,15095.62703421216
000110111110011011010010011011101100100011010000100011111000,0.39120117256393294,17756.109681569236
001011001101101001100110111000111011110011100100011110100110,0.3819233327821869,18913.559753658134
110001001010101001101001010110101101101000110000011001100010,0.28053594025573186,14575.284890623623
011110001000100111101001001010111111101101100110101110010101,0.40201497051366836,20372.64759070346
001010000111010000000101000001010010111010000000110000100010,0.2970984774581128,10077.698927004541
010100101001010101010010000011101111101111001010011110101001,0.33938234126984124,18087.577945437228
111001100110100000010011111111110010000010010100000000111010,0.40361656194885354,13955.286546993675
001110101100010110111011111000010000000010100101001000010110,0.39041590608465604,14606.300411896753
011010111101010110110011010011011100011101001100001100111100,0.4130772486772486,18048.569832014116
101111100001101001101110010010001010010101100111000110001001,0.4397790619488535,17440.848899394627
101010111010011101010111110011010110010011000001110110001110,0.44495776565255724,17466.177822320726
100100011001100111110101110100111001001000101001101001001011,0.3922089437279541,15935.508075173724
100000100010101010001110001001010010100100001110000111001111,0.42253079805996463,12595.238468738975
000010010011110101101000001110101011110000010000100010010101,0.32364098737874775,13103.439857861966
101111110110101001011100011111100000010101100101010101011010,0.48806543761022925,19296.915099826663
001101011110011110101101100000110111101000100001001101100101,0.35192946841931205,17498.316402629414
110111110011111111101100100000110100011111100100011001100011,0.4078464230599647,20074.78601025893
010011001010001100111101001101010011100000111000100001001101,0.37668665399029977,14750.812025932179
111101001111000011001110000000010110010000000010101000111111,0.4372326168430334,12764.107970292851
001100110101000111111101010001101100000011100110011101001000,0.4326980820105819,16803.488199580665
100111100100101000001111000010000110100010111001111101111110,0.4971740850970017,16021.168906099858
100001010101000101001001011100110000100111000101010011111001,0.4266638668430335,14740.803905404138
011001101011010110010010111001101000111101001011011101111000,0.3586975570436507,18793.12210885718
010001100000111111110101010110010010000011101111001100001101,0.41300524829144614,17199.55054794125
001001011101100100011111001010000001110111000000011001100001,0.3711402846671076,15011.362477321281
011000111111001110111111100000100100100001101110000110001001,0.41963080770502637,15909.449443972506
101011101010001001010011110110000000010000101110000010110010,0.2931726383377425,14266.225851998937
100101111110010011011000110110110101001100101100010000011010,0.42419691909171076,15113.76474321134
011101111101000100011111111110001001000110001011000000011111,0.46048303571428567,16600.28939897215
101000110101000101011000011001100101000110000001010110001011,0.42814685708774236,14355.409598110797
101111101001011110001101101011111111110111010110100011101101,0.4614704144620811,23406.92873527105
010011111110001001101111101110011100111011111010010011001001,0.39781023892195766,20116.776972939624
001011110100001110101101001011100110011010010110101010110001,0.3602731261022927,19535.575670330432
010101011010110111001110001000000011100011001110110101000100,0.4046551036155202,13767.337289997227
000101001101000011101100011011110110111100000001000000111001,0.3876101851851851,15552.129649482044
010110101100101111011100111101100011110110000111011001100001,0.37782171654541447,19808.196946663295
010000100110000010011000011010100001000100001011001001101011,0.3597757771164021,12675.797008598356
100001111101111111010000001011111111100001010000100111110111,0.4222314056988536,18930.5112797565
111101100111000001011111110111000101100110000110110001000110,0.41036089065255726,16307.64638480601
001011110001001111010100001101000000010001001111000110000001,0.34925618386243384,15987.417103667212
111110110110111010011001010101000110100010000001110000011101,0.4168722580467371,15494.014277593573
010111110101111100001100000010010101110110100010011100011001,0.46103635361552026,15771.123212594142
010110011110100011111000010010100000010101010001000001110001,0.3642909212411816,13509.573309538158
111101000111000000001111010011110000010011011111001110101100,0.4546732459766313,16508.776989384336
101000110110101001111110010010100111011110101100111001101011,0.41681251102292766,18401.45233557318
101000100100011011110110101101101100101101101100010101110101,0.3440034667107583,18848.058241969964
100000000111100011110110011010010100100000101001101111000100,0.33985077288635357,13782.882034443268
001110110110101001110100001011110001111110101101101101000011,0.3855051904210758,20267.704976467434
010111111010111100110001000000101001001010001101001100000100,0.3672771522266313,15351.067361191144
001001000111111011101101110011110011000010001110100001101010,0.41337998787477953,17504.672931373167
011001100111111010000000000101001100011110110001000100100000,0.31766835593033504,14701.56523969444
000111100101110010011000101001011110100011101111110110010000,0.39679329805996466,16230.615721506978
101011100100100000000100000100111101000101100001100011000111,0.32674617632550707,13250.520274145023
000110101010000111011000011101111111110100001001000110000110,0.37328338293650787,16509.458069119104
101011011000110000000110110101000010101111111010001100100010,0.329884906856261,15371.241166634458
111000101110101110100000010100110100110110000000010100110101,0.33521580963403874,14339.751264610266
010110110010000101011111111011101011110111011000011110101010,0.43334414682539674,20001.036915488017
011111100100001000001101010011000101101001000101100111101111,0.47063528301366836,18006.92350537015
011010010111101100001000000001010110010100010010001110110001,0.3469701209766313,13284.280879969605
001001011001111000100000110100100111010111110111110001000110,0.3341212866512346,15017.445327703903
000010010010100000111100111000101101111000010010000011011001,0.3579972580467371,11346.40144780356
100100010100111100000011110111010100111010010110001101011000,0.4040507054673721,14676.213815101932
010100000000101111111101000100101001110111010000100001000011,0.36656514412477953,14738.715555988732
011001011000001010101111000000001011011111010101011110100111,0.3969934523809523,17725.565974751535
000100000101101111011111010110101000110101111011101100001111,0.45654895282186936,17921.847227108756
010101101101110100001000110010000110001011000110111110111100,0.4700437610229276,15902.265308238171
011000100111010010111010100100101110110001100111001010110000,0.3215008928571428,14824.996624502914
000000010100100010100000001100011001010010110111001100100010,0.28107163928847,10876.657158313596
010010010011100110000111011000111000110001001010110100010000,0.3415932001350308,12202.903592110517
100101110100000100110111101100011001011100000011111000011111,0.44277952491181655,14756.339573000487
110111100100100011000110001101010110101011000001110111001011,0.47450915454144615,18079.1281401835
101110100100010110100000001100110001111011100001101010000111,0.3612699858493165,17677.086758350135
011010101001110101011000010101110011111100010110011110111100,0.4192655202821869,17758.296673584195
110011110110110010100000110110011101111010010000111010000111,0.3350213941247795,16480.476750126487
000000111000010010101001010001011100110010010111010110110111,0.37184773892195766,12620.392650547325
110110110110100110110100001000000110111001100011100111100111,0.3987482459766314,16732.909855050017
000111000100110111000011111110011010000011001000010111011000,0.4413914462081128,17075.102145371653
111001100101111010000000000010110000101001011000000010101000,0.34991192818562605,12692.546285461542
111110010001111100001010111111011111010001101001111110000110,0.4010409832451498,20066.279830292475
101001100011010011100010101010101011010001001001001100011011,0.37400667438271595,16862.48126916007
100000110000110011001001010100100110011000001101101100101101,0.3696855268959435,12948.939909267483
100001000000101100010111110011100001011100010100010100110011,0.38587029045414456,13248.583958249972
010001011010101100011100011101001011001110010101010110001100,0.42470030037477946,15935.916089151213
110101110001001010001101000011000010111110111001000000011101,0.4469515652557319,15373.286971890935
111000101001111101001111100010001000101000010001100000011010,0.40110993165784825,13688.807255632773
100110111000111100111011011101110100110001110001011101111011,0.4079267967372134,19269.91897881187
001001000101111010100100100011100111110001001010110100100111,0.334159635320216,15587.521746385395
111100010100100111110110111110100111001011011001010010100000,0.3466638172398589,18345.64710967119
000001110001111110101101010110111100001011010000110101001011,0.45179130153218694,17386.112127589844
110111000010111111101000110001010101001011011101000010101010,0.3926253582451499,17889.53742178213
111000111001011001100010110001111111101001101111000101100110,0.3629203565917107,17477.4641991289
111100011110111111111100000111000000110100011010100000111101,0.41674203317901226,16911.252145189534
001011011101010110001110011010000011010100000001111010100111,0.4037662147266313,16664.463943644776
010111101001011000010010001110110110000111000110000010101101,0.3952432539682539,16496.5853088159
111011100110011000011100000010111000111001000100011100011110,0.40433511353615514,15489.975260668196
000000000111001111010000001010000010101111001100111010001101,0.37855531029541445,15464.140802866079
000100101011101111100001110001111100010100000001110010110011,0.33722703648589064,15672.513445537583
101000111011001001111011010111010111101001000101001110111111,0.4489803350970017,19471.014499666373
111110011000111001010101000011110011000101110110010100110000,0.35323827160493826,15780.219871280684
000111101011111101010000100000101110011100110111100110011010,0.39624769620811284,16622.935945051457
010101001111111010000100100001011011100010011000100000000100,0.33114190090388,12056.62575328017
111001011011001110111100100011111111000000101110110000100001,0.3392197241512345,16772.738051170145
100110101111110001000111000011011100000100111110111111110101,0.4099036713238535,17496.036696877018
000001110110010000101101010101110111010100010101011110010111,0.38355355489417986,14482.332413366707
111111111011001101010001110011101000101001100111100100001001,0.39037435791446207,19485.318202164475
000001110111000000100010110010110110101111011110100111110101,0.3882419765900573,15071.29205068394
000111111100100111110101111110000001001100101101000000001001,0.4258946042768959,17337.095562649407
010000011001000010111111100100100111110011101000010111110011,0.3994587301587301,15323.752417591186
000101110100101010001100010110100110100010011100011101100011,0.396008199680335,15411.66344162495
101101010100011110011000101101000100000011101100100101000100,0.33765394620811284,15691.357114966428
110110101001010110000111001011010001101100111000000111111000,0.4503071869488535,17609.125467671576
001100101011001111111010001011111011101100111110111111101010,0.4094449184303351,23340.77943924637
100100110101000101000100011010000101011101110000100010110101,0.36902110890652556,13803.994329221785
010010110101100011000000001011101011101101010110101001011100,0.38231933559303344,16591.615654546742
010111001111111011110111111011101000000011011100110100111011,0.4962040619488536,20949.56873211749
110010110001101000111011000010100111110011101101000010010100,0.32324268628747793,14998.326211266442
011000001110000000100000100010110011110110010011010110101111,0.3541693783068782,12897.875005373733
100111010010000011001000010010110110101010110110101011111010,0.30867072861552025,16513.458443077132
001000010100101000111001011000010010110000011100010000000100,0.2517865189594356,9230.114199032974
100010111011011101001111100100011001010100111110001000101001,0.3738677565586419,15658.705973409335
100110101100000010010110100111111101101000010010010000110001,0.3532194740685626,13126.663756094102
000100101010001111011000100110001100011001011001010000111101,0.40223339120370366,14973.758950990137
011111101000001001011000001000010101100000100100000010010101,0.35700560102513224,13153.498652783786
100111101110110001100100100101011001001011011001000100101011,0.46621991843033506,16699.303799520072
000110001000110101010000011001001101011100011010000011001100,0.3771135857583774,13523.292880350258
100001100000000000000000010110001111101010000101101111110000,0.2712352292768959,12906.63793704248
001100110111010010010000111101110101000011000001101010011011,0.42458797398589065,15982.093322343457
001010011001000000101000010000111001000111010000111001001000,0.3087110890652557,12282.576558894352
001101110001111111101100101011011000010000100000111110101011,0.4700551904210758,19318.049231429657
110011011100100001100110000010101101101000101111010100001110,0.4296786320546736,14427.9936307906
000001000100011010100001001110011100111001101111011110000001,0.3002011243386243,16225.012054885892
111110101100101000110000001011110100111111111011011011111001,0.41148666776895937,20488.998961995698
100111111111010100100011111100100110010010001000101000101000,0.4151669133046737,16096.932860728344
111101100001101111011110010001101100111111100000001110000100,0.40191471009700175,19806.12590112096
101100010001110010011010111010100001111100101001001110111111,0.4502129739858906,17706.163254069455
101110111101111101010101001000100100001100000011010110001111,0.4402909543099647,17320.462821181587
001111001111000000110010011100011001101110101110111111000000,0.36970413428681653,17535.691602744657
000110001011000110100111010011101101100010100111011010001010,0.4125750496031746,16730.91107735051
111111011000001001001101101000011010111011000010011111111010,0.4698431533840387,19190.954765414608
