Architecture,Science Benefit,Cost
010001000000001000100101000001100101110010101100110110101000,0.356383059138007,12354.91714750114
000001000100000011010000000010001000001110010010001010000101,0.26825128968253964,10661.520787499747
011000010000010000000000110000000001000000000011100000010000,0.14784519951499117,3253.2376390141317
101001100000101000011000100001000001000000100000100000000001,0.20585235890652556,7876.803081648295
000000000010100001000100000000010010000000010001000000001100,0.26591117449294527,3464.8333979045356
000010000000010100000100001000001001010101100000000001100110,0.2742548623925264,8757.58395034473
000001010001000000000011000100010001000000000010000001000010,0.21727639715608466,4977.006951034262
001000000010110000000000000000000000000110001000000010100100,0.18307029045414464,5359.730839122341
100000010000000001000000001000000011000000001000001010000000,0.16636581790123456,5131.578290572888
010000000001010011011010010001100010000000001001000001100000,0.19280279431216932,8618.927385530378
011100101000110000000000010101011010000100100000000000100010,0.19134489776234564,8620.222114931004
100001011000000000110000000000000000000011000000000010011110,0.3431974688602292,6306.79932270567
010010001000100000111000010000011000000000000000100000001000,0.16251958774250438,5702.069619597814
000001000010000000000001001100000000000000000000000010000100,0.2233655671296296,4954.7135481278565
000001000110000100000001000000100001000000000000001000000001,0.23452257771164017,4546.831493474163
010000010000001110010010000001000000010000100001111000001000,0.2654489858906526,7744.835969704046
100010110000000100100011000000100000000100000000010000101011,0.26631105599647265,7823.74905281186
000110000000001001000011000010000000010100000001000100010000,0.2096758101851852,7850.208122156115
000100010000000000101001000001100001001000000001111000000010,0.24881216793430336,7787.808021928372
100000010000100000000011000110000001100100000010100000000000,0.10333321208112874,4888.4787553572505
010000000000000011000000011000110100000011001000101001011101,0.35047535411155195,10514.172699936458
100010110001000111000101000010000011001000100110100100000000,0.3021648258377424,11434.457181678543
000000001101111100000000100000000000011111000010000000000000,0.27015305335096995,8138.136180190466
001000000000000000000000000000001101000001000001000101000100,0.2285046957671957,5353.242801238365
000110000001100000000000000100100000000000000010011100000000,0.1742970127865961,6398.5803293840345
000001000000000000100101000110000000100100101000011000000000,0.22838687169312166,7228.486607149462
000011000000000010110101100000000000000000101000110000100000,0.2721627755731922,6752.511806791673
000000000110000000111000001000000110000010110000011001000100,0.21768138640873014,7560.738143132276
000000010000000000001000000001001001000000100000000000000000,0.1362372685185185,3215.5934518964486
101000010010010100000100100110010000110000000010000010000110,0.22765785245811285,8085.630619144464
000100100000000001100101100110010001000000000100011100000010,0.29079996821263226,9376.137154946064
000000000001000001000000100001000000000000100000000110000010,0.18103581477347883,4989.92558316693
000000100010000110100100111101100000100001000010010100001010,0.3002008267195767,10731.447414891592
000000000011101100000000011110000101010110110000010000001001,0.2297006806657848,10730.537295904014
010000000010000000010000000000001000110000000000000000010100,0.15209673445767197,2242.828088601911
010001001000000000000101011000011000000000011000100000010100,0.2885126102292769,6481.541927959877
001101000010100000001000000110100000110000000000101001001000,0.24030314429012342,9542.08324694393
000001001000010011001000001010001000000100100010000100001000,0.24474064153439157,9823.950679160822
011000001000100110000000010000000000100000000000010011000101,0.26644843474426805,7494.526320843795
010000000000011000001010101000001100000001000000000000010001,0.18735739087301587,6345.29850272458
000000100010111001000001110011000101110000001100000000111000,0.27483546902557315,9905.595269561942
000001101100010000000000000000000100101000000000000000000000,0.1911289021164021,3932.793105173988
100000000010000000000100000100010000001001000000000000010000,0.19476330742945325,4067.7440999583673
010000000001011100001010011000001000000001000010010000000000,0.1725386078042328,7159.032352218043
010000010000000000010000000000000001100000000000000011010000,0.1919402447089947,3146.5384025853496
001000100110001000000000000000000011000100000000100000001000,0.26285750385802464,5395.03249179137
000001000000111000000011000100000000000100001101000000000000,0.1813645447530864,6468.244527807405
100000000000100001000100000000011000010000000001000000000000,0.19189945987654322,3157.0546291350806
000100000000010000010010010000000001100110000000111000000000,0.15672044753086417,5676.975668790689
010100000100000000010100000000000000000000101000000100000100,0.22438296957671955,4253.06126702632
100100000000100101000010110000000000000000011001000001000100,0.25705612323633154,6318.042854178795
000000001000000110000001100000101000001000010000100010011000,0.24266178350970014,7135.865625760147
000000000010001010100001000100000100000000010000000000000000,0.07932408234126984,4981.366602814094
000001001000000000100010010011000000010001100000000100000100,0.22873073950066136,7173.584591240904
000000100000000000001010000000010000000101000010000000010000,0.13157633928571427,3528.223235465737
011011001010000000000000100001101001100000001010000100000000,0.20588110945767193,9168.093311701708
000000001001000000000000000000100000000000101110100001010000,0.19185662477954143,4557.039094533615
010100000000011011000000000000010100000001010010010000100100,0.21007020502645501,7746.75989640939
010000000000000001010011000001000001010000000111000000000001,0.17066337632275133,5589.979981336487
000000000100100000100000000110000000000000000000000101000000,0.2088943562610229,4470.88627954084
100100011000000100000010000001000100000010000000110000100000,0.20200608121141972,5525.311610275003
001001001000000100010101000100000000110000000000000000010000,0.264600992063492,5738.938318589227
010000110100010000010001010000011000010000010000000000000001,0.22200267857142852,3887.2107375470796
001000100000100010000000010101101001001000000000000100000100,0.25501027336860665,7808.67955167972
000000100000000000000101000001010000000000100000010010101000,0.29092795552248674,5169.695740539045
000100000001100000000000101100000000001000010010000001100110,0.2540030987240961,6637.591446697494
000000000000100010010000000100000101000010001101001000010000,0.14436305665784832,6003.288294840214
011010000000000010010100010000000001110000100001000000101011,0.2861290013227513,8341.01748751553
000000001100001000100101000000000111001010000000000000000010,0.23953747933201053,7005.252667574365
010000000000000010100000100100010000000010100010000001001000,0.17993499917328043,4939.100055781998
000000000000000000000000000001000000000100111000101101000010,0.15451486018794092,5924.615189099207
001010000010000000000010000011000000000001001000001000000000,0.11839573540839946,6788.304472491875
000010000000101010000000000000010000110000000100010001010100,0.22403129409171071,5988.390982446506
000000000000011000001010000000000100001000100000001001100100,0.1764729332010582,6781.294041384636
010001010000001100100000000000000110001011000000000100001110,0.3282045965608465,9123.329649667401
000010001001000010000000000000101100100000000000000001100010,0.1684647941468254,6250.0706256982685
100001100100000010100101010000001100001000000000001100000100,0.28463218694885356,8716.733084264897
100100000000000011000000000001100000000100000000000101100101,0.27505319664902994,8297.598698589401
010000100000000110000000000100000100000001000000001000100010,0.15200301054067458,5654.116086667373
100100000100100000100000011001000000000000011100000000100100,0.2163248456790123,6343.6937713547995
000000001010100100000000011000000000000111000000000010111110,0.32175726410934746,8146.652793190186
100000000010000000000001100000000010110010011000000000010000,0.11473293375220456,3573.903147125839
100000000011000001010101000100000111100000001001101010000010,0.2739344232253086,8416.661554537279
001001111000000000000001001000100000100100001010000000001000,0.2305732638888889,7103.147508181944
011000000101100000100001000000100100011010010000100101000000,0.28517348985890645,8532.857572742527
000100010000011000010000100000000001001100000000000001001111,0.308966832010582,6436.346717239952
010001001100000000100000000001010000000000100100000100001000,0.28598325066137564,5795.223504222018
101001000000000100000000001010000000000000001000001100110000,0.18168063271604937,8498.7419242262
100000001011010000001001010000000000000100000000100000000010,0.16949038249559079,4664.98033540557
000010000100010000000000000000100000010000000001000001010001,0.25284570105820103,4221.473335491702
000000000010000001101010000011000110000011000000000000000000,0.13894672619047618,7042.7666694428535
000000101010010001000010010010000000000000010010100000000000,0.14648496541556438,5254.801649911655
100011011010000100000100000100000100100001000101011000000000,0.2872907765652557,8241.09005623217
001001000010000000100000101000000000000001010000010000000000,0.1339856068121693,5011.389810362882
010000000001000001001010100000000000000100000000000100000000,0.16685987103174602,4193.97053112741
000000100010000000100000000000000101011000000100001000101011,0.1760934689153439,6512.535853128194
001010000001000000010000001001001100000100000000000001001010,0.21332007275132273,8076.184725817166
000000100000000011000100001100000000000001000001001011001000,0.3188523602843915,9033.972673814522
011000100001001000000010000011001100000000100000000000000001,0.17406694775132275,6998.485395910209
010000000000010000000000100000000000000000100000000000000000,0.04973161375661375,1208.785098952196
000000110000000100001001010000010000000100000000010000001100,0.30595993716931214,4629.79372022622
101011000001000100000010000100010000000000000001000010010000,0.22626328813932978,7064.822666022508
000001010010000010010000010100010000101000000001000000010000,0.1709811755952381,5573.1711317165355
011000000000000000000000100000000001101011100010010001110000,0.21270691137566133,7282.459506815515
001000010001010000100001000000000000110000010001001101010000,0.22051997354497355,5847.177871225927
001000000001100000010000000100100001000000000010000000000011,0.14681925833608905,3922.414842797196
000100100000001100100001000001100110000000000111001000000000,0.17866603835978834,8487.236841926626
001010100000001010000101000000010001100000100001001100000110,0.2617746705935846,9622.351975398265
000000000100000010000000000000001000000001000000000000001101,0.26436214864417984,4108.3756124558095
001001000000000000010001100010100000100000100000000100100000,0.17279523809523809,6421.0544223578145
000000010001000010001110000010100100100010001000000001000000,0.24154631283068778,7393.261475314777
010100000100000000010000100010011100000010110100001000000000,0.19879179894179894,6499.963658749522
000000000111011011000000100000101010010001001011101000000000,0.2466175622795414,9576.603673674412
000000010010100100000100000000000000000000110000010000101001,0.28718672012786595,4176.2408334054235
000001100101000100000000000010000100000000000100000000001110,0.3140798941798941,6154.002133303627
101110000001000000000001000000001000000000000010101010001010,0.2054798721340388,7841.936682086145
000100100100011100000001000110000001000000010000110000100010,0.2921372808228615,8445.882486675946
000001000010100000000110110000001100101000101000110000100000,0.2229967054260361,7105.287618087848
000000000001100000000110000000000010110010000100000000000010,0.2296150600749559,3759.078351218561
100101000110100100000000100010001001100001000010100010000000,0.29075203097442676,8809.061281194361
000010100001000010000000101010000010010000000000100110100000,0.17512874779541446,8428.82856650074
111000001101100000000100011100000101000000000010100000001000,0.28801014660493823,7974.778596168239
100000001000001001010010000000010110000100001000000000000110,0.22337724592151673,6228.180967504468
100010001011000100011000100000100000000000100000100010010000,0.2057368207120811,6601.78437277647
